adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genre_names
False,/3LVVSvAkQGbL5fvG4VM3GfMaZBe.jpg,"[35, 9648, 878]",1052280,en,It's What's Inside,A pre-wedding reunion descends into a psychological nightmare for a group of college friends when a surprise guest arrives with a mysterious suitcase.,147.725,/wu4RCU2VMoS7YYh3LLb51ufFRea.jpg,2024-01-19,It's What's Inside,False,6.4,278,"['Comedy', 'Mystery', 'Science Fiction']"
False,/k9X79JC2dDTcSpxuKJ3p2Teq3oZ.jpg,"[878, 28, 12]",1025463,pt,Biônicos,"When the progress of robotics makes Paralympic athletes the new sports stars, Maria dreams of competing against her sister. For that, she will have to enter a world of crime and violence.",97.283,/4nrNEM0wmWTBtepCoobvkHQqNKm.jpg,2024-05-28,Bionic,False,6.0,142,"['Science Fiction', 'Action', 'Adventure']"
False,/dsGwCEO8tda4FlgHKvL95f0oQbH.jpg,"[16, 878, 28]",1209290,en,Justice League: Crisis on Infinite Earths Part Three,"Now fully revealed as the ultimate threat to existence, the Anti-Monitor wages an unrelenting attack on the surviving Earths that struggle for survival in a pocket universe. One by one, these worlds and all their inhabitants are vaporized! On the planets that remain, even time itself is shattered, and heroes from the past join the Justice League and their rag-tag allies against the epitome of evil. But as they make their last stand, will the sacrifice of the superheroes be enough to save us all?",165.003,/a3q8NkM8uTh9E23VsbUOdDSbBeN.jpg,2024-07-15,Justice League: Crisis on Infinite Earths Part Three,False,7.451,204,"['Animation', 'Science Fiction', 'Action']"
False,,"[18, 10749]",46848,fr,Collections privées,"Three stories. A solitary sailor falls from his boat and washes ashore on a tropical island. While seeking rescue, he's found by a nearly naked woman who is playful and compliant. He decides to erase his signs of distress and remain on the island. What awaits?  In the second, an adolescent searches for the words of a nursery rime he remembers bits of. His journey takes him into dreams, sexual awakening, and Oedipal fantasy.  Third, a man of wealth in late-nineteenth century Paris hires a prostitute for the night. She's also cabaret performer and takes him to her room. He fears he's about to be robbed. What's her secret?",168.918,/qHm5qK7bNyK0EgwE2qHps38yNQc.jpg,1979-06-27,Private Collections,False,5.2,13,"['Drama', 'Romance']"
False,/iURqo6oIwbeegIwWXx5qrBsDcPk.jpg,"[12, 10751, 14, 35]",826510,en,Harold and the Purple Crayon,"Inside of his book, adventurous Harold can make anything come to life simply by drawing it. After he grows up and draws himself off the book's pages and into the physical world, Harold finds he has a lot to learn about real life.",206.754,/qtW6bWUEqfPLaD6KnetIlSG4adf.jpg,2024-07-31,Harold and the Purple Crayon,False,7.0,160,"['Adventure', 'Family', 'Fantasy', 'Comedy']"
False,/aKCxzcNr8bUiJCwrrc0y9rYFfbU.jpg,"[27, 53]",1014661,en,House of Spoils,"An ambitious chef opens a restaurant on a remote estate where she battles kitchen chaos, crushing self doubts… and a haunting presence who threatens to sabotage her at every turn.",174.915,/udfMAdiyKhgAS47dRXEnXo6tHt6.jpg,2024-09-21,House of Spoils,False,5.635,78,"['Horror', 'Thriller']"
False,/2wrdcWrAN53Pl7ahBWMIKMzXBFF.jpg,"[16, 28, 12, 14, 878]",1134424,th,นักรบมนตรา: ตำนานแปดดวงจันทร์,"A story inspired by the original RAMAYANA, retold in a futuristic universe, involving brave warriors who possess ancient powers from another dimension.",160.654,/sQE0VegwDa0GHjawfNRr1sFgVE2.jpg,2023-10-11,Mantra Warrior: The Legend of The Eight Moons,False,6.4,29,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']"
False,/9iRRfMZbnpgHDdKi2lczGGYZXDo.jpg,"[12, 10751, 14]",411,en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",167.205,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,2005-12-07,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",False,7.134,10545,"['Adventure', 'Family', 'Fantasy']"
False,/vGjUCw8pKjYi1dq2hwC5kdqkLhs.jpg,"[18, 10749]",107257,en,A Perfect Ending,"This intimate drama follows Rebecca, a woman who has kept her sexuality a secret from her friends but chooses to reveal it to a stranger. While Rebecca's revelations may not yield the results she expects, a perfect ending is still in reach.",114.928,/3gjNfor0AZMdvmSJDqDoNOhyM5F.jpg,2012-06-01,A Perfect Ending,False,6.139,119,"['Drama', 'Romance']"
False,/xvBcBNG6hsluST0l1bNnOIMUJb0.jpg,"[35, 10749, 18]",10184,en,He's Just Not That Into You,"Remember that really cute girl/guy who said they'd call – and didn't? Maybe they lost your number. Maybe they're in the hospital. Maybe they're awed by your looks, brains or success. Or maybe... They're just not that into you.",99.076,/jip2ap24Y6JxEgzVRyNqyYssnyR.jpg,2009-02-06,He's Just Not That Into You,False,6.567,3629,"['Comedy', 'Romance', 'Drama']"
False,/5r2NPZgYBB8ALBL3q4iX9AjTLJ6.jpg,"[10749, 18]",1308821,tl,Unang Tikim,"Yuna, a woman engaged with her long time boyfriend, Nicco, starts to have second thoughts when she meets again her first love, Becca. Now she is torn between the man she loves and the woman she first loved.",162.785,/oDWZS6LznvdH7mZOYfCro0ISJCM.jpg,2024-07-07,Unang Tikim,False,5.0,2,"['Romance', 'Drama']"
False,/2u7zbn8EudG6kLlBzUYqP8RyFU4.jpg,"[12, 14, 28]",122,en,The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",193.241,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,2003-12-17,The Lord of the Rings: The Return of the King,False,8.5,24081,"['Adventure', 'Fantasy', 'Action']"
False,/zn13a7U9eMTJq8sHthe3bCgsVm4.jpg,"[28, 12, 14]",122917,en,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",181.546,/xT98tLqatZPQApyRmlPL12LtiWp.jpg,2014-12-10,The Hobbit: The Battle of the Five Armies,False,7.3,14165,"['Action', 'Adventure', 'Fantasy']"
False,/nMKdUUepR0i5zn0y1T4CsSB5chy.jpg,"[18, 28, 80, 53]",155,en,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",165.668,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,2008-07-16,The Dark Knight,False,8.5,32749,"['Drama', 'Action', 'Crime', 'Thriller']"
False,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,"[878, 12, 28]",76600,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",168.183,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14,Avatar: The Way of Water,False,7.6,11823,"['Science Fiction', 'Adventure', 'Action']"
False,/jr8tSoJGj33XLgFBy6lmZhpGQNu.jpg,"[16, 12, 14, 35, 10751]",315162,en,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",188.89,/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,2022-12-07,Puss in Boots: The Last Wish,False,8.224,7682,"['Animation', 'Adventure', 'Fantasy', 'Comedy', 'Family']"
False,/4ft6TR9wA6bra0RLL6G7JFDQ5t1.jpg,"[28, 35]",704239,en,The Union,A New Jersey construction worker goes from regular guy to aspiring spy when his long-lost high school sweetheart recruits him for an espionage mission.,168.887,/d9CTnTHip1RbVi2OQbA2LJJQAGI.jpg,2024-08-15,The Union,False,6.252,749,"['Action', 'Comedy']"
False,/xJHokMbljvjADYdit5fK5VQsXEG.jpg,"[12, 18, 878]",157336,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,187.175,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05,Interstellar,False,8.441,35418,"['Adventure', 'Drama', 'Science Fiction']"
False,/iXlHfi9hq7nfSv31pBab8fpMfZh.jpg,"[35, 10751, 14]",10830,en,Matilda,"Matilda Wormwood is an exquisite and intelligent little girl. Unfortunately, her parents, Harry and Zinnia misunderstand her because they think she is so different. As time passes, she finally starts school and has a kind teacher, loyal friends, and a sadistic headmistress. As she gets fed up with the constant cruelty, she begins to realize that she has a gift of telekinetic powers. After some days of practice, she suddenly turns the tables to stand up to Harry and Zinnia and outwit the headmistress.",94.553,/wYoDpWInsBEVSmWStnRH06ddoyk.jpg,1996-08-02,Matilda,False,7.2,4394,"['Comedy', 'Family', 'Fantasy']"
False,/8VS20PnbTc6Aza1ZjCxit9os3KD.jpg,[27],1207898,en,The Jack in the Box: Rises,"When a creepy Jack-in-the-Box is discovered and opened on the grounds of an exclusive girls' school, six brave students soon enter a fight to the finish against the unleashed demon.",208.928,/oDVjlCTSyF6Fh8Fpm683MyGGnSG.jpg,2024-01-18,The Jack in the Box: Rises,False,6.8,118,['Horror']
False,/sjC29cgm4qZAnpOJQbYKCxDCcra.jpg,"[27, 878, 53]",1062215,en,Afraid,Curtis Pike and his family are selected to test a new home device: a digital assistant called AIA. AIA observes the family's behaviors and begins to anticipate their needs. And she can – and will – make sure nothing – and no one – gets in her family's way.,142.098,/y1oqFJPAYu7qLMz9Rv1FBoDboff.jpg,2024-08-28,Afraid,False,6.2,225,"['Horror', 'Science Fiction', 'Thriller']"
False,/1FWSGQZo6HAzqO52VHL405VxJ07.jpg,"[18, 10749]",10229,en,A Walk to Remember,"When the popular, restless Landon Carter is forced to participate in the school drama production, he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life, as well as a very big secret she must keep from Landon.",93.577,/8lUYMvWdHA0Q0k5F76RQCeCBUkA.jpg,2002-01-25,A Walk to Remember,False,7.761,4022,"['Drama', 'Romance']"
False,/cWczNud8Y8i8ab0Z4bxos4myWYO.jpg,"[16, 10751]",38757,en,Tangled,"Feisty teenager Rapunzel, who has long and magical hair, wants to go and see sky lanterns on her eighteenth birthday, but she's bound to a tower by her overprotective mother. She strikes a deal with Flynn Rider, a charming wanted thief, and the duo set off on an action-packed escapade.",218.026,/ym7Kst6a4uodryxqbGOxmewF235.jpg,2010-11-24,Tangled,False,7.606,11368,"['Animation', 'Family']"
False,/sRvXNDItGlWCqtO3j6wks52FmbD.jpg,"[16, 35, 14, 12, 10751]",808,en,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",152.818,/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,2001-05-18,Shrek,False,7.7,17021,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']"
False,/fm6KqXpk3M2HVveHwCrBSSBaO0V.jpg,"[18, 36]",872585,en,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,165.971,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19,Oppenheimer,False,8.086,9127,"['Drama', 'History']"
False,/xGzoTqbOlCR4mAzeRs4PB53i8c7.jpg,"[18, 10749]",296096,en,Me Before You,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",216.275,/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,2016-06-01,Me Before You,False,7.9,12316,"['Drama', 'Romance']"
False,,"[27, 53]",1320786,en,Terrifier 4,Plot TBA. The fourth installment in the Terrifier franchise.,156.027,/2p5KjqH3Qo5JI2u8bUAVopzoekm.jpg,,Terrifier 4,False,0.0,0,"['Horror', 'Thriller']"
False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",214.694,/or06FN3Dka5tukK1e9sl16pB3iy.jpg,2019-04-24,Avengers: Endgame,False,8.25,25494,"['Adventure', 'Science Fiction', 'Action']"
False,/orTQxcx2aoNpx1DIKTjBzpzvzd0.jpg,"[27, 14]",1130053,en,Cinderella's Curse,"Desperate Cinderella summons her fairy godmother from an ancient flesh-bound book, seeking revenge on her evil stepmother and stepsisters who abuse and torment her daily.",194.671,/xegGyjYdCcF9X1FWpfw1O1LcFnZ.jpg,2024-05-31,Cinderella's Curse,False,5.3,28,"['Horror', 'Fantasy']"
False,/bxwKC4qAbceMgHU1xCCTBK1eYdn.jpg,"[28, 53, 80]",5492,en,Gunner,"While on a camping trip in order to reconnect, war veteran Colonel Lee Gunner must save his two sons from a gang of violent bikers when they're kidnapped after accidentally stumbling upon to a massive drug operation.",135.771,/eEkAY5veAnwxUOOlpF62KawkFO9.jpg,2024-08-16,Gunner,False,5.3,86,"['Action', 'Thriller', 'Crime']"
False,/bml9iJaB6W3lAUXR2mIthlzl62o.jpg,[27],1091267,en,The Well,A young restorer travels to a small village to restore a medieval painting to its former glory. She will put her life in danger due to a curse attached to the painting.,100.591,/8QV86y9ympSjtZfuAeufAeBb9OG.jpg,2024-08-01,The Well,False,5.8,58,['Horror']
False,/AmR3JG1VQVxU8TfAvljUhfSFUOx.jpg,"[27, 878]",348,en,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",139.564,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,1979-05-25,Alien,False,8.157,14644,"['Horror', 'Science Fiction']"
False,/K7hP2K921lnIr7MPoviMY0LfNP.jpg,"[28, 16, 14, 878]",13194,en,Highlander: The Search for Vengeance,"Colin MacLeod hunts for the man responsible for the death of his love. He chases the immortal Marcus Octavius across centuries as his quest threatens to take over his life and heart. In his quest, he meets a woman who reminds him of his slain beauty. But it's his final battle with Marcus that will decide not only his fate, but also the fate of everyone in the world.",146.462,/f4htbMf2LORgMjKn0litcUFWuWY.jpg,2007-06-05,Highlander: The Search for Vengeance,False,7.2,116,"['Action', 'Animation', 'Fantasy', 'Science Fiction']"
False,/3tkDMNfM2YuIAJlvGO6rfIzAnfG.jpg,"[18, 878, 53]",619264,es,El hoyo,"A slab of food descends down a vertical facility. The residents above eat heartily, leaving those below starving and desperate. A rebellion is imminent.",160.861,/8ZX18L5m6rH5viSYpRnTSbb9eXh.jpg,2019-11-08,The Platform,False,6.983,7015,"['Drama', 'Science Fiction', 'Thriller']"
False,/criPrxkTggCra1jch49jsiSeXo1.jpg,"[878, 12, 28]",609681,en,The Marvels,"Carol Danvers, aka Captain Marvel, has reclaimed her identity from the tyrannical Kree and taken revenge on the Supreme Intelligence. But unintended consequences see Carol shouldering the burden of a destabilized universe. When her duties send her to an anomalous wormhole linked to a Kree revolutionary, her powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol’s estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe.",132.894,/9GBhzXMFjgcZ3FdR9w3bUMMTps5.jpg,2023-11-08,The Marvels,False,6.1,2631,"['Science Fiction', 'Adventure', 'Action']"
False,/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,"[16, 35, 10751, 14]",2062,en,Ratatouille,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",129.591,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,2007-06-21,Ratatouille,False,7.823,16932,"['Animation', 'Comedy', 'Family', 'Fantasy']"
False,/kdbLf3aTQsEXqYlH9vA4fzmnSFz.jpg,"[10752, 18, 28]",228150,en,Fury,"In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",144.754,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,2014-10-15,Fury,False,7.5,11862,"['War', 'Drama', 'Action']"
False,/iwkWvcXcP8M4r9HLglhVEhgGyVu.jpg,"[28, 18, 27, 53]",1001311,fr,Sous la Seine,"In order to save Paris from an international bloodbath, a grieving scientist is forced to face her tragic past when a giant shark appears in the Seine.",169.57,/qZPLK5ktRKa3CL4sKRZtj8UlPYc.jpg,2024-06-04,Under Paris,False,6.008,1147,"['Action', 'Drama', 'Horror', 'Thriller']"
False,/j64H7GlYSarltRHJOl75jxLTRV6.jpg,"[53, 35, 18]",1026436,en,Miller's Girl,A talented young writer embarks on a creative odyssey when her teacher assigns a project that entangles them both.,107.708,/ieU0zUj7WhE0GrgpgofRH0sNjbI.jpg,2024-01-18,Miller's Girl,False,6.598,613,"['Thriller', 'Comedy', 'Drama']"
False,/u6GpYb8MIC1W3fW4ZcsOul9GjzY.jpg,"[10749, 18]",959429,en,Lonely Planet,"At an idyllic writers retreat in Morocco, a newly single novelist finds an unexpected connection with a younger man who's reevaluating his life choices.",174.864,/sH7Orig1yqa6ojMLIzLDxA2GRkH.jpg,2024-10-10,Lonely Planet,False,5.966,89,"['Romance', 'Drama']"
False,/s6Fc6Dq55XYPL16GMoipJh8MVG4.jpg,[28],1329912,en,Kung Fu Games,"Notorious fighters are trapped in lethal martial arts games by a sadistic magnate. Armed only with their combat skills, they face brutal battles for survival in a deadly kill-or-be-killed showdown.",142.878,/yjDdBBUEBMvyUiVohZ8T7W2IFl6.jpg,2024-08-23,Kung Fu Games,False,6.0,21,['Action']
False,/juhNBu3B3B4ijVimeiUlAHFlooA.jpg,"[9648, 27, 53]",1070535,sv,Canceled,"Gone Ghosting is a popular ghost hunting team that earned millions from live broadcasts and selling merch. Lise, Catta, Sandro, and Polly join the group to live-stream a ghost hunt to prove that everything is real. They break into a place where legend says everyone has died and do the craziest broadcast ever live.",88.548,/kgtDMp1Qut4M92g2yTdX2YL9zh8.jpg,2023-08-25,Canceled,False,6.2,12,"['Mystery', 'Horror', 'Thriller']"
False,/mRsTSkhiapQWXhjqvdvxBahnDTd.jpg,"[27, 53, 18]",718014,en,Hold Your Breath,"In 1930s Oklahoma amid the region's horrific dust storms, a woman is convinced that a sinister presence is threatening her family.",123.957,/cRTDtSjv2RMCokS6naed4RBsuQT.jpg,2024-09-12,Hold Your Breath,False,6.1,118,"['Horror', 'Thriller', 'Drama']"
False,/hP3HWRujFCM2qLUYhSAJEm23ElP.jpg,"[10749, 35, 18]",1096342,en,Beautiful Wedding,"Abby and Travis wake after a crazy night in Vegas as accidental newlyweds! With the mob on their heels, they flee to Mexico for a wild, weird honeymoon—but are they in for another disaster?",99.046,/6214Uk9CZZcIibI84o5DEtbhfyk.jpg,2024-01-24,Beautiful Wedding,False,5.4,178,"['Romance', 'Comedy', 'Drama']"
False,/obKmfNexgL4ZP5cAmzdL4KbHHYX.jpg,"[12, 14]",673,en,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",204.672,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,2004-05-31,Harry Potter and the Prisoner of Azkaban,False,8.018,21437,"['Adventure', 'Fantasy']"
False,/19Pghw34YdLbjeKpwfCRTNhaItr.jpg,"[35, 14]",214756,en,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",136.694,/qMOt0uy1x49OBW0jzodgRM9waW0.jpg,2015-06-25,Ted 2,False,6.308,7397,"['Comedy', 'Fantasy']"
False,/edIAwcl5qGzx2jkY8p5GAemqQCx.jpg,[10749],721173,ko,착한 엄마 3,"Sun-young and Jun-young are living together. However, they have been unable to pay the rent for several months and listen to the pinzan from the landlord. Eventually, after worrying, he goes to Jun-young's father's house and asks for help. But there, the father's new lover, Ji-young, greets them. Sun-young and Jun-young are unable to borrow money and live in the house for the time being. But after that day. Jun-young's father Dae-woong's eyes keep seeing Sun-young's short mini skirt. Ji-young is interested in Jun-young, who is young and manly…",203.991,/s65C2cKJeqbHVQHPOaOcp7asdFv.jpg,2019-08-26,Good Mother 3,False,6.0,14,['Romance']
False,/tRS6jvPM9qPrrnx2KRp3ew96Yot.jpg,"[80, 9648, 53]",414906,en,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",156.591,/74xTEgt7R36Fpooo50r9T25onhq.jpg,2022-03-01,The Batman,False,7.67,10180,"['Crime', 'Mystery', 'Thriller']"
False,/uj2duAkn6zUmRSbjyEr7XUeIWsJ.jpg,"[16, 28, 27]",1083862,ja,バイオハザード：デスアイランド,"In San Francisco, Jill Valentine is dealing with a zombie outbreak and a new T-Virus, Leon Kennedy is on the trail of a kidnapped DARPA scientist, and Claire Redfield is investigating a monstrous fish that is killing whales in the bay. Joined by Chris Redfield and Rebecca Chambers, they discover the trail of clues from their separate cases all converge on the same location, Alcatraz Island, where a new evil has taken residence and awaits their arrival.",86.977,/qayga07ICNDswm0cMJ8P3VwklFZ.jpg,2023-06-22,Resident Evil: Death Island,False,7.4,971,"['Animation', 'Action', 'Horror']"
False,/ybn3jCia5XBD0ZgEM07gcUPuRNh.jpg,"[16, 12, 14, 10751, 18]",508883,ja,君たちはどう生きるか,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",121.762,/f4oZTcfGrVTXKTWg157AwikXqmP.jpg,2023-07-14,The Boy and the Heron,False,7.5,1737,"['Animation', 'Adventure', 'Fantasy', 'Family', 'Drama']"
False,/c0O7XhOffGyxJ1UwUis1CkdMNH0.jpg,"[35, 27, 53]",1139713,en,The Radleys,"A seemingly ordinary family harbors a dark secret: they are vampires. They choose not to drink blood despite their natural cravings, but one day, their truth comes to light.",144.142,/kaEc9t2CjHddXJyJLd9GQcDURcX.jpg,2024-10-04,The Radleys,False,5.2,25,"['Comedy', 'Horror', 'Thriller']"
False,/994i0ocQkO6X10vQPA4ptueEFlh.jpg,"[80, 18, 10749]",1108566,en,Killer Heat,"An expat PI is hired to investigate a suspicious death in Crete, Greece, where jealousies run deep amongst the victim's powerful family.",91.578,/WiAEiqelck0NGWplhL5JQR12eg.jpg,2024-09-25,Killer Heat,False,5.904,166,"['Crime', 'Drama', 'Romance']"
False,/huRRHTVIPF10XG3SbAyvHs5K9Ks.jpg,"[99, 9648]",1365712,en,Money Electric: The Bitcoin Mystery,"A deep dive into one of the most enduring and high-stakes mysteries in technology and finance: the origins of Bitcoin and the identity of its anonymous creator, Satoshi Nakamoto.",148.655,/rAC1FOLjDXaWEgNBJXtWYGq9SRE.jpg,2024-10-08,Money Electric: The Bitcoin Mystery,False,6.2,13,"['Documentary', 'Mystery']"
False,/6aoyUbvu0419XLKLIMoH0TkEicH.jpg,"[80, 18]",103,en,Taxi Driver,A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.,88.313,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,1976-02-09,Taxi Driver,False,8.142,12153,"['Crime', 'Drama']"
False,/yF1eOkaYvwiORauRCPWznV9xVvi.jpg,"[12, 28, 878]",298618,en,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",201.244,/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,2023-06-13,The Flash,False,6.698,4196,"['Adventure', 'Action', 'Science Fiction']"
False,/aX1P75MWK5BzjqPh8fR8HQoX27s.jpg,"[18, 35]",1029955,en,Kinds of Kindness,"A triptych fable following a man without choice who tries to take control of his own life; a policeman who is alarmed that his wife who was missing-at-sea has returned and seems a different person; and a woman determined to find a specific someone with a special ability, who is destined to become a prodigious spiritual leader.",143.046,/8mmpltkcG9areafsQHXaURedno3.jpg,2024-05-30,Kinds of Kindness,False,6.6,705,"['Drama', 'Comedy']"
False,/qom1SZSENdmHFNZBXbtJAU0WTlC.jpg,"[10749, 18]",11036,en,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",121.902,/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,2004-06-25,The Notebook,False,7.89,11427,"['Romance', 'Drama']"
False,/8fNBsXpgMvqk75SPsZzTmIqSRxY.jpg,"[27, 53]",646683,en,The Exorcism,"A troubled actor begins to unravel while shooting a supernatural horror film, leading his estranged daughter to wonder if he's slipping back into his past addictions or if there's something more sinister at play.",145.433,/ar2h87jlTfMlrDZefR3VFz1SfgH.jpg,2024-05-30,The Exorcism,False,5.0,227,"['Horror', 'Thriller']"
False,/9iQWsXwjOMGDvTDdvCnpiyR0UG3.jpg,"[28, 53]",8681,en,Taken,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",166.405,/y5Va1WXDX6nZElVirPrGxf6w99B.jpg,2008-02-18,Taken,False,7.392,11106,"['Action', 'Thriller']"
